caption,comments_count,media_id,like_count,media_product_type,media_type,media_url,permalink,date,time,username
#광고|#OIOI|#오아이오아이,189,18011456965726693,2163,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/356037001_1065084304472570_3607250296404146594_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4z-WG034RqcAX_zAdLY&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDANtydwn89d0U_8l3ZbeCKkw7K7HqbT5y99iNUI7GrGg&oe=64D67159,https://www.instagram.com/p/Ct6sSrXr93O/,2023-06-25,14:41,babyjongok
#아노블리어|#여름셔츠|#린넨셔츠|#오픈카라셔츠|#텐셀셔츠|#리조트룩|#남자여름코디,214,17972916659201773,2190,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/353999090_779121560616220_973952672320821318_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=avJu366I2MkAX8oyspz&_nc_oc=AQmA-2RMA45q2WNrDFybe3leFNXyHMu2kUOTYbjU6IUYi4BGAVmTmRIJ3Un5le3uAsE&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDIIveZNku07E5bNIiM-VuNfIwVKxFgTrM_IUrAtfZ7Mg&oe=64D6BA19,https://www.instagram.com/p/Ct39D7_Ld0D/,2023-06-24,13:10,babyjongok
#rokin|#로킨|#볼캡|#모자|#나일론모자|#여행,153,17994830668972722,2029,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/355819224_275668954952265_7244581020477647521_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=0M-wstZckrQAX9-YWLR&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfC8LHQfZ7J4x2VzQx0ph4wqj0OAwqSSgJo6B2atg87fxQ&oe=64D69E79,https://www.instagram.com/p/Ct1eHeDryFN/,2023-06-23,14:01,babyjongok
#광고,241,17977680047141202,3574,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/355412726_1268113560549746_5220499478555562470_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=nRFralus7d0AX-RVYCh&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDZChAxJPM4gK8VB5q6VVV7tYEbrtzu_kqekzpjpLDwJw&oe=64D70D72,https://www.instagram.com/p/Ct1IuEoSMxn/,2023-06-23,10:54,babyjongok
#케이아스|#파자마셔츠|#여름셔츠|#여름코디|#남자코디|#디자이너브랜드,195,17991239180037560,1942,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/355052971_278422438081547_6882737937396563618_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=v_AJpyEVyhoAX9HGD-s&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCHtkFSyKcfkJWbet5kIz_E8CKiHzKtAxN3tWVblUqmjg&oe=64D75484,https://www.instagram.com/p/CtyrWAuL5IG/,2023-06-22,11:58,babyjongok
#endoor|#엔도어,208,18377009662057540,2125,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/354763401_677251644230430_2203322774361483243_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=BxkqrD1788MAX_X2pW9&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfA2vPlr9XmiLXPCyHs7ipcJ1AXDdEesSNGUJIn3Kr4doA&oe=64D6866A,https://www.instagram.com/p/Cttvm98rOQq/,2023-06-20,14:00,babyjongok
#금요일|#99,155,17979461063252393,2713,REELS,VIDEO,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/BD4EDA2A72AC6940D951798E006A2BA4_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&vs=1217250032263942_384721235&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9CRDRFREEyQTcyQUM2OTQwRDk1MTc5OEUwMDZBMkJBNF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0V2cklCVlVxWFdXY2JvQ0FPMWlSU3NyMGM4bWJxX0VBQUFGFQICyAEAKAAYABsBiAd1c2Vfb2lsATEVAAAmzv%2FK%2BJ3f9T8VAigCQzMsF0AmCj1wo9cKGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHUAAA%3D%3D&ccb=9-4&oh=00_AfBlgfjvSxTT193eSXTVZ1wldsEvr_Gu1pWXhcdsw6R2YQ&oe=64D3B98C&_nc_sid=1d576d&_nc_rid=19de2d8f59,https://www.instagram.com/reel/CtjerXes3Q9/,2023-06-16,14:19,babyjongok
#LightTwoTuckWideJean|#라이트투턱와이드진|#포트너스|#fottner,233,18226071004169431,2837,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/353812460_586484280142293_2095722887918559858_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=6CjXOTyUDF8AX8v0ikb&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDp2l0KY1FdYhlViur6Zqz-E8btsmchW6N6Sf3YIQAFfQ&oe=64D68EF4,https://www.instagram.com/p/CtjVFcQLvq_/,2023-06-16,12:55,babyjongok
#광고|#씨그램의|#씨그램스위트는|#씨그램스위트|#씨그램|#신제품|#씨그램스위트|#스위트하게청량해|#씨그램스위트유자향|#씨그램스위트피치블랙티향|#제로칼로리|#제로슈거,182,17848828238981307,1772,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/354181187_1016010066104155_509612085367491058_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ARHmIhlhqzUAX_QKq9V&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDSvAoRoe612kLJ_31naqRi8Wz-VUbVetynWuYkk8uxQA&oe=64D66850,https://www.instagram.com/p/CtgoG3uyICx/,2023-06-15,11:44,babyjongok
#mydeepbluememorie|#광고|#마이딥블루메모리즈|#ndbm,234,17998322389778260,2462,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/353521263_700175391870716_692139091008981204_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=CWKtv6DTRDkAX8s7Mzx&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfC_VG9cOJzp8h0yr6bBTV1paowFJsOnJdwfJ96iPiaBbg&oe=64D5CAEC,https://www.instagram.com/p/CteGejgr_AD/,2023-06-14,12:12,babyjongok
#광고|#BOYLONDON|#OOTD|#보이런던|#BOYLONDON2023SS|#오늘뭐입지|#오뭐입|#오오티디,202,18080330188332744,2356,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/352990403_582351073968882_2671655595088628038_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=L15_pYprE_QAX8EkTja&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDAwoY90FcTcmKwnJh1ncJkWJXpi2XUgeyDNEhDzjP0Gw&oe=64D7263F,https://www.instagram.com/p/CtbgU6lLdss/,2023-06-13,12:00,babyjongok
#츄바스코|#츄바스코샌들|#여름샌들|#커플샌들|#츄바스코컴퍼니,234,17980445111228878,5364,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/353017857_217127577819898_1901528986484259183_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=SvAupPJtTewAX-YAj3e&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfAnpQYzwe32xXpO9pvE3xaONJMvXfrY_4XtM_SKXfQoGA&oe=64D692F5,https://www.instagram.com/p/CtZAFN1LS7C/,2023-06-12,12:39,babyjongok
#mu|#무신사,210,17887348076845774,2478,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/352494794_944728453470751_4035973719102539173_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=yoj172A04TAAX8W_WGb&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfASLLzrfZ9gcDIP3qBQgGGK_CP25hqWmuLhGbxzRuDLJQ&oe=64D6BCAA,https://www.instagram.com/p/CtRMGL2yp58/,2023-06-09,11:51,babyjongok
#광고|#머슬핏|#운동|#헬스|#데일리|#운동복|#트레이닝복|#히코튼|#h2cotton|#남성의류|#쇼핑몰,155,18093873061328230,2635,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/351267768_203662328811418_6132529094541872451_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=a_g87E9CotQAX_TE5E0&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfC7fkot8uzW1sAT4wcg-8jF31FS4qPdGzJDFmLXhFrLOQ&oe=64D74EB2,https://www.instagram.com/p/CtJglT5rLQr/,2023-06-06,12:16,babyjongok
#이니셜목걸이|#실버목걸이|#한남동주얼리|#이니셜주얼리|#ootd|#레인디어,190,18003137578798643,2693,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/351252040_990416172113551_6519588837727913859_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=90LEWMz6p3YAX81akAt&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfAtSTzTgSU-FladSSLA_a4uQsnRt1qbePfSZDUA4KUyEA&oe=64D5FF41,https://www.instagram.com/p/CtG4bgar2az/,2023-06-05,11:46,babyjongok
#캐슬루트|#캐슬루트골프,184,17985358187120838,2459,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/350620984_770363084686761_8629946992252873215_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Wx5obJS-8sgAX-cVl51&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfB9ypXVGLvXQVKBxM9F1CZWzoBFSk7E4opvaXzoDTUv-A&oe=64D6E994,https://www.instagram.com/p/Cs_K7YPrm_W/,2023-06-02,11:54,babyjongok
#광고,230,18144105535290782,2221,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/350238863_995312161591540_3306499136489487845_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=WUiFGrp9BCoAX-ZE1Fk&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfBJhRb6uxbpTPv5i-Ov0155m5Nx-6uBXdKTQVE6fX_tjw&oe=64D5E1C1,https://www.instagram.com/p/Cs6BI9vSgk8/,2023-05-31,11:52,babyjongok
#광고|#제품제공|#협찬|#ad|#twotuckwideblackjean|#투턱와이드블랙진|#포트너스,156,18366248968060390,2402,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/350695322_2265672677097906_1507365093929879807_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=p_vAKiD5V5UAX-Du7GT&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCZHs8zG85uRdlw8TbByZXMV59fvcg9Onb2XZZ3U-k3Dg&oe=64D6EBB6,https://www.instagram.com/p/Cs3bkyGyth1/,2023-05-30,11:46,babyjongok
#버벌리안|#bubilian|#디럭스백팩,158,18028809286519897,2851,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/349006923_257395270168696_4357236079274376429_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=qBlEJ82r8j0AX_4cJk7&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfC_zrQXNZCublyVPmPyIh2RqxrnWW5kBFQnsXTaA_kLWA&oe=64D5C9D9,https://www.instagram.com/p/CsvMbZbyAwG/,2023-05-27,06:59,babyjongok
#파시에라|#디자이너브랜드(파시에라,149,17964329396311486,1950,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/348237823_241878108532020_1513148736580828059_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=hToBRDdX3lwAX8I-9yO&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDv-bfKmPoxHUxI_-eKT5k9fK3sUlXT1ElbJvFaNWbtUA&oe=64D6A7FD,https://www.instagram.com/p/CslcLP0Lr5Y/,2023-05-23,12:04,babyjongok
